date,AT,PM10,PM2.5,RH,SR,Temp,WD,WS,NO2,Ozone
13-10-2018 01:00,21.98,462.75,179,53.88,12.97,None,110.62,0.3,112.35,9.2
13-10-2018 02:00,21.5,530,276.75,57.68,12.98,None,222.28,0.3,94.6,8.72
13-10-2018 03:00,21.17,589.25,305.75,59.52,13.03,None,137.38,0.3,86.27,7.23
13-10-2018 04:00,20.7,463,301.75,62.35,13.12,None,68.53,0.3,93.15,11.27
13-10-2018 05:00,20.8,633.75,437.25,61.12,13.08,None,105.4,0.3,91.4,8.47
13-10-2018 06:00,20.9,803.25,557.75,61.37,134.28,None,98.95,0.3,103.45,6.97
13-10-2018 07:00,24.15,782.25,544.5,56.77,395.05,None,261.6,0.3,160.65,6.45
13-10-2018 08:00,27.77,696.75,400.75,47.8,422.65,None,277.75,0.35,195.2,6.3
13-10-2018 09:00,30.18,569.25,294.25,41.98,433.88,None,278.3,0.5,169.2,14.68
13-10-2018 10:00,31.95,401.5,179,35,438.88,None,254.97,0.72,126.9,26.6
13-10-2018 11:00,32.67,255,104.25,30.45,441.67,None,259.32,0.93,143.55,17.75
13-10-2018 12:00,32.72,299.75,90.25,30.43,441.78,None,261.25,1.05,139.23,25.72
13-10-2018 13:00,32.4,402.25,91,30,431.12,None,271.17,1.35,111.1,35.88
13-10-2018 14:00,31.88,276.75,64,33.5,432.15,None,259.95,1.35,108.5,43.65
13-10-2018 15:00,30.8,278,66.75,34.93,401.05,None,266.62,1.38,94.32,43.8
13-10-2018 16:00,29.7,299,75.75,35.2,352.78,None,277.07,1.43,115.2,36.6
13-10-2018 17:00,28.57,254.25,74.75,37.35,166.8,None,290.7,1.15,134.57,19.03
13-10-2018 18:00,27.38,241.5,69.5,42.1,13.82,None,289.1,0.43,136.65,10.08
13-10-2018 19:00,26.72,290.5,84,44.95,12.92,None,289.4,0.38,146.6,6.75
13-10-2018 20:00,26.32,315,89.5,45.2,13.18,None,291.8,0.33,167.83,3.87
13-10-2018 21:00,25.72,327.25,103.25,46.43,13.05,None,288.9,0.33,161.7,3.77
13-10-2018 22:00,25.3,364.75,121.5,47.43,13.05,None,291.8,0.43,149.35,4.2
13-10-2018 23:00,24.9,331.5,118.5,48.08,12.98,None,283.9,0.43,127.27,6.05
14-10-2018 00:00,24.3,311.75,110.75,49.48,13,None,285.07,0.35,114.8,4.75
14-10-2018 01:00,23.7,319,100.25,50.97,12.75,None,290.85,0.33,102.77,8.8
14-10-2018 02:00,23.12,288.5,96.25,52.98,12.92,None,290.2,0.33,88.7,9.53
14-10-2018 03:00,22.57,313.5,97.25,54.78,13,None,287.37,0.3,96.8,6.9
14-10-2018 04:00,22.2,362.5,118.5,55.45,13.13,None,276.2,0.3,112.85,5.92
14-10-2018 05:00,21.47,286.25,125,58.15,13.02,None,257.45,0.3,130.8,4.12
14-10-2018 06:00,21.23,326.5,125.25,61.67,131.38,None,275.85,0.3,121.23,3.47
14-10-2018 07:00,24.3,309.25,133.25,57.52,399.82,None,283,0.3,117.38,3.58
14-10-2018 08:00,27.8,304,126.75,48.12,426.47,None,264.23,0.43,114.73,5.4
14-10-2018 09:00,29.9,296.25,120,41.7,436.1,None,276.4,0.6,134.48,9.7
14-10-2018 10:00,30.97,297.5,107.5,36.15,443.2,None,280.97,1.5,138.22,22.45
14-10-2018 11:00,32.2,294.25,97.5,33.55,444.27,None,278.75,1.45,157.7,23.43
14-10-2018 12:00,32.75,297.25,91.5,30.68,442.77,None,277.3,1.45,133.7,35.07
14-10-2018 13:00,33.1,261,67.75,28.78,428.35,None,277.43,1.53,135.1,34.98
14-10-2018 14:00,33,245.75,64.5,29.15,429.3,None,280.65,1.45,139.8,37.58
14-10-2018 15:00,32,258.25,64,28.32,394.73,None,290.1,1.65,130.13,44.93
14-10-2018 16:00,30.88,242.5,57,27.25,342.47,None,284.87,1.3,129.7,30.57
14-10-2018 17:00,29.55,255.75,56.5,29.75,157.45,None,292.78,0.58,148.33,11.7
14-10-2018 18:00,28.1,322.25,67.75,32.7,13.53,None,290.75,0.4,155.88,7.38
14-10-2018 19:00,27.07,370,82,36.1,13.05,None,291.35,0.3,182.37,4.27
14-10-2018 20:00,26.05,402,98,40.42,12.95,None,289.03,0.3,203.35,4.5
14-10-2018 21:00,25,437.75,122.25,44.92,12.97,None,217.8,0.3,188.15,4.72
14-10-2018 22:00,24.32,498.5,143,48.98,13.08,None,261.45,0.3,212.77,4.92
14-10-2018 23:00,24.45,515.5,166.5,48.07,13.05,None,224.2,0.3,130.27,6.65
15-10-2018 00:00,23.5,340.5,145.5,50.95,12.92,None,185.3,0.3,99.12,6.2
15-10-2018 01:00,22.8,345.5,166.75,54.4,12.85,None,98.17,0.3,94,6.1
15-10-2018 02:00,22.12,355.75,174,57.07,12.97,None,177.03,0.3,96.9,5.85
15-10-2018 03:00,21.4,440.5,209.75,60.9,12.87,None,240.85,0.3,115.07,5.85
15-10-2018 04:00,21.23,440.25,202.5,62.52,12.92,None,249.5,0.3,138.05,5.08
15-10-2018 05:00,21.2,387.5,152.25,63.1,13.08,None,245.47,0.3,135.13,7.02
15-10-2018 06:00,21.42,353,143.5,62.57,121.28,None,262.47,0.33,124.13,6.95
15-10-2018 07:00,24,362.75,152.75,57.65,391.8,None,247.3,0.65,132.55,4.17
15-10-2018 08:00,28.2,395.5,157,48.1,420.45,None,265.35,0.45,159.1,3.58
15-10-2018 09:00,30.85,401.5,147.75,42.45,429.95,None,255.42,0.57,181.8,5.35
15-10-2018 10:00,32.8,377,124,37.05,434.55,None,254.5,0.63,161.67,13.1
15-10-2018 11:00,34.05,328.5,104.25,30.73,436.28,None,276.12,0.85,159.15,18.75
15-10-2018 12:00,34.82,281.5,87.25,26.08,433.38,None,273.43,0.7,181.12,35.32
15-10-2018 13:00,34.62,273.5,77,23.4,422.25,None,283.28,1,157.9,50.75
15-10-2018 14:00,34.67,261.25,73.75,24.88,419.95,None,258.37,0.7,156.55,47.95
15-10-2018 15:00,33.28,275.25,81.25,27.7,391.85,None,226.42,0.6,125.58,56.5
15-10-2018 16:00,31.85,259.5,81.75,32.05,348.72,None,230.67,0.48,150.25,29.75
15-10-2018 17:00,30.15,286.75,88,33.95,147.9,None,200,0.3,154.78,13.77
15-10-2018 18:00,28.62,344.5,91.75,37.22,13.12,None,85.3,0.3,164.18,3.6
15-10-2018 19:00,27.75,500.25,134,39.48,12.97,None,75.85,0.3,150.43,5.9
15-10-2018 20:00,26.25,606.25,192.5,44.82,13,None,202.28,0.3,170.2,None
15-10-2018 21:00,26.15,635,224.5,45.63,13.1,None,65.53,0.3,151.95,53.25
15-10-2018 22:00,25.38,451.5,146.5,48.43,13.05,None,68.6,0.3,142.7,15.2
15-10-2018 23:00,24.9,441,147.5,49.03,13.05,None,71.9,0.3,139.45,7.68
16-10-2018 00:00,24.22,399.5,143.75,50.95,12.92,None,97.5,0.3,133.25,104.6
16-10-2018 01:00,23.33,517.25,180.25,56.38,12.95,None,179.2,0.3,143.8,None
16-10-2018 02:00,22.92,789,238,59.6,12.9,None,210.12,0.3,135.2,None
16-10-2018 03:00,22.58,838.25,259.5,62.28,12.85,None,245.37,0.3,137.35,None
16-10-2018 04:00,22.3,671.5,234.25,64.62,13.05,None,121.78,0.3,120.17,None
16-10-2018 05:00,22.7,593,213.5,64.27,13.03,None,165,0.3,136.95,137.55
16-10-2018 06:00,22.95,660.25,226.75,62.5,95.8,None,133.62,0.3,134.77,72.68
16-10-2018 07:00,25.25,609.75,218,57.25,386.22,None,160.53,0.3,145,47.12
16-10-2018 08:00,27.35,567.75,205.25,45.4,411.08,None,129.85,0.78,140.22,19.2
16-10-2018 09:00,29.52,432.75,150.5,39.52,421.12,None,118.98,0.5,129.62,30.3
16-10-2018 10:00,30.57,388.5,121.25,36.38,425.03,None,146.33,1.18,132.65,38.05
16-10-2018 11:00,32.63,395.25,118.75,34.53,432.95,None,160.63,0.97,141.23,62.8
16-10-2018 12:00,34.35,488,156.75,31.15,433.23,None,203.1,1.1,122.02,53.92
16-10-2018 13:00,35.07,387,103.5,28.47,417.53,None,196.97,0.83,95.5,66.92
16-10-2018 14:00,34.77,274.25,81.5,27.48,409.12,None,202.05,0.65,97.15,84.93
16-10-2018 15:00,33.72,271.5,82.25,28.85,389.58,None,154.47,0.33,114.73,68.85
16-10-2018 16:00,32.2,371.25,90.25,33.77,348.62,None,156.1,0.4,191.4,52
16-10-2018 17:00,30.55,544.75,135,39.55,133.98,None,94.25,0.43,220.18,58.27
16-10-2018 18:00,29.5,704.25,192,43.77,13.08,None,86.38,0.4,224.57,None
16-10-2018 19:00,29.05,689.25,241.5,46.75,12.95,None,71.3,0.3,205.5,111.25
16-10-2018 20:00,28.7,747.25,238.5,45.88,13.12,None,88.03,0.78,176.53,18.68
16-10-2018 21:00,28.15,604,203.5,46.5,13.1,None,89.57,0.48,151.5,14.38
16-10-2018 22:00,27.75,601,241.5,47.68,13.22,None,74.77,0.48,129,10.25
16-10-2018 23:00,27.12,569,218,49.27,13.1,None,82.47,0.33,120.13,9.97
17-10-2018 00:00,26.65,509.25,207,52.25,12.88,None,142.05,0.45,112.77,9.2
17-10-2018 01:00,26.02,504.5,221.25,53.95,12.9,None,125.2,0.4,109.17,9.3
17-10-2018 02:00,24.8,412.5,180.75,58.1,12.98,None,76.98,0.3,94.6,69.6
17-10-2018 03:00,23.8,457.25,220.5,63.8,12.98,None,62.95,0.3,92.05,82.9
17-10-2018 04:00,23.47,519.25,273.75,64.1,13.1,None,82.32,0.3,88.12,12.48
17-10-2018 05:00,23.7,434,242.5,61.65,13.15,None,77.95,0.3,94.23,11.33
17-10-2018 06:00,23.28,378.5,189.75,60.1,110.08,None,82.48,0.3,114.73,9.62
17-10-2018 07:00,25.9,383.75,172.25,53.88,385.58,None,106.35,0.4,124.2,12.35
17-10-2018 08:00,28.8,442.5,171.75,45.15,419.2,None,122.33,1.25,105.52,26.68
17-10-2018 09:00,30.38,420.5,152.25,41.08,432.65,None,125.15,1.53,78.52,49.45
17-10-2018 10:00,32.78,330.75,129.5,36.9,434.35,None,146.02,0.98,82.77,58.82
17-10-2018 11:00,35.2,314.5,121.25,31.2,431.53,None,219.72,0.4,132.37,51.2
17-10-2018 12:00,36.03,282.75,114,27.7,427.9,None,251.85,0.5,139.95,63.65
17-10-2018 13:00,35.65,286,92.75,21.75,417.3,None,276.5,1.02,165.27,61.4
17-10-2018 14:00,35.68,243,68.25,20.18,417.88,None,275.48,0.75,134.8,63.12
17-10-2018 15:00,34.53,240,50.75,19.85,386.17,None,269.23,0.9,117.05,51.55
17-10-2018 16:00,33,234.75,53,21.17,335.4,None,273.82,0.43,154.72,19.5
17-10-2018 17:00,30.65,342,72,26.8,140.62,None,200.3,0.3,161.1,10.12
17-10-2018 18:00,28.65,715.5,106.5,33.57,13.25,None,113.65,0.3,184.25,14.87
17-10-2018 19:00,27.35,786.25,139,38.77,12.85,None,86.47,0.3,205.53,37.03
17-10-2018 20:00,26.75,958,218.5,40.85,12.95,None,324.35,0.3,199.75,136.72
17-10-2018 21:00,25.9,964,293.25,44.55,12.95,None,217.5,0.3,217.7,None
17-10-2018 22:00,25.07,964,315.75,47.57,13,None,110.45,0.3,190.93,None
17-10-2018 23:00,24.32,None,312.75,51.8,12.92,None,154.65,0.3,176.35,None
18-10-2018 00:00,23.87,None,296,54.85,12.83,None,122.62,0.3,165.7,None
18-10-2018 01:00,23.55,None,284.25,55.27,12.85,None,120.15,0.3,143.45,None
18-10-2018 02:00,23.22,None,274,61.3,12.88,None,108.43,0.3,131.1,None
18-10-2018 03:00,22.9,None,331.5,64.92,12.85,None,181.28,0.33,126.05,190.8
18-10-2018 04:00,23.22,None,313.5,64.23,13.05,None,85.98,0.35,108.08,83.93
18-10-2018 05:00,23.35,None,171.25,64.82,13.08,None,81.42,0.48,94.02,46.18
18-10-2018 06:00,23.55,None,163.5,64.75,116.2,None,84.4,0.83,93.6,29.33
18-10-2018 07:00,25.03,None,160.25,61.4,382.75,None,99.18,0.68,87.62,29.35
18-10-2018 08:00,26.8,None,149.75,56.52,407.15,None,98.57,1.1,86.75,39.08
18-10-2018 09:00,28.57,None,156.75,51.4,430.28,None,109.7,1.93,78.05,56.52
18-10-2018 10:00,30.05,None,145.25,47.25,429.18,None,109.72,2.07,85.27,71.3
18-10-2018 11:00,32.35,None,139.25,39.65,438.95,None,107.62,1.92,67.98,82.75
18-10-2018 12:00,33.77,249,104,33.77,429.88,None,127.77,2.05,64.35,88.32
18-10-2018 13:00,32.68,242.25,83.25,33.82,406.53,None,114.27,1.85,57.25,75.88
18-10-2018 14:00,33.43,221,73.5,30.67,421.75,None,108.63,1.87,50.2,82.35
18-10-2018 15:00,33.97,197.25,60.25,24.72,386.1,None,229.15,0.4,79.9,51.7
18-10-2018 16:00,32.68,161,40.75,27.2,335.22,None,101.98,0.55,79.38,64.65
18-10-2018 17:00,30.82,250,66,32.58,120.43,None,98.88,0.3,130.85,57.7
18-10-2018 18:00,28.8,334,94.75,38.5,13.1,None,37.45,0.3,149.3,74.18
18-10-2018 19:00,28.02,515,144.75,40.05,12.9,None,79.95,0.33,145.1,73.57
18-10-2018 20:00,27.5,608.5,167.75,41.88,12.95,None,179.2,0.3,146.7,51.23
18-10-2018 21:00,26.28,721.75,172.25,48.45,13.13,None,200,0.3,163.8,57.35
18-10-2018 22:00,25.87,944.25,224.25,52.3,13.05,None,212.03,0.33,182.15,77.62
18-10-2018 23:00,25.45,819.75,250.25,54.93,13.05,None,208.33,0.3,192.47,75.12
19-10-2018 00:00,24.57,669.75,220.5,56.55,12.78,None,240.5,0.3,140.95,38.6
19-10-2018 01:00,23.9,453.5,139.5,57.28,12.88,None,221.85,0.3,142.9,27.3
19-10-2018 02:00,23.25,358.25,114,55.6,12.9,None,263.4,0.3,123.1,26.42
19-10-2018 03:00,22.43,331.25,102.75,51.32,12.82,None,261.72,0.3,100.12,18.9
19-10-2018 04:00,21.85,293.25,94,52.25,13.25,None,266.1,0.3,96.15,15.83
19-10-2018 05:00,21.47,262.25,90.25,54.57,13.12,None,246.63,0.3,109.58,14.52
19-10-2018 06:00,21.58,334.5,97,56.52,104.43,None,205.02,0.3,103.1,14.57
19-10-2018 07:00,23.88,369,105,54.32,382.92,None,130.35,0.3,102.48,20.93
19-10-2018 08:00,27.3,450.5,151,48.6,414.35,None,249.4,0.33,141.8,28.68
19-10-2018 09:00,29.45,582.75,255.25,43.27,425.1,None,224.28,0.35,173.58,34.25
19-10-2018 10:00,30.88,696.75,339,40.77,434.85,None,166.35,0.78,148.7,152.2
19-10-2018 11:00,32.75,533.25,222.5,37.35,435.02,None,171.83,0.75,97.4,117.8
19-10-2018 12:00,34.2,364.5,155.25,33.15,426.55,None,233.08,0.55,143.17,None
19-10-2018 13:00,34.17,379,161.75,31.2,417.62,None,254.8,0.48,164.82,None
19-10-2018 14:00,34.53,373.75,147.5,30.35,411.23,None,264.2,0.4,155,157.45
19-10-2018 15:00,33.23,335.5,124.5,29.7,386.15,None,277.73,0.62,148.45,74.45
19-10-2018 16:00,31.77,299,99.25,34.88,342.47,None,284.75,0.75,148.27,49.78
19-10-2018 17:00,30.25,306.5,107.25,40.7,124,None,237.98,0.38,118.55,30.8
19-10-2018 18:00,28.32,308.25,121.5,44.82,13.05,None,168.3,0.3,126.75,14.02
19-10-2018 19:00,27.18,386.5,155.75,49.1,12.83,None,87.77,0.3,137.95,22.45
19-10-2018 20:00,26.58,516.5,231.25,51.65,12.95,None,91.4,0.3,143.95,15.72
19-10-2018 21:00,25.78,626.25,323.25,54.45,12.95,None,99.32,0.3,126.83,13.3
19-10-2018 22:00,25.25,625.75,308,55.25,13.08,None,125.4,0.3,116.7,12.97
19-10-2018 23:00,24.78,517.5,290,53.8,12.95,None,92.45,0.3,115.43,11.63
20-10-2018 00:00,24.1,517,314.25,52.75,12.9,None,92.15,0.3,99.98,12.27
20-10-2018 01:00,23.9,482.25,288,49.32,12.88,None,103.98,0.3,83.58,16.3
20-10-2018 02:00,23.25,463.5,308.25,49.02,12.85,None,96.23,0.3,85.6,11.73
20-10-2018 03:00,22.77,414.5,280,49.68,12.92,None,95.15,0.3,74.68,7.65
20-10-2018 04:00,21.8,391.25,254,53.35,13.2,None,107.85,0.3,82.85,11.7
20-10-2018 05:00,21.5,407,249.5,55.05,13.1,None,123.05,0.3,93.32,13.35
20-10-2018 06:00,21.37,445.5,257.5,55.9,94.4,None,58.07,0.3,100.3,17.88
20-10-2018 07:00,24.25,494.25,268.5,51.17,380.92,None,158,0.3,105.25,18.25
20-10-2018 08:00,28.43,540,265.75,39.47,413.97,None,184.87,0.3,125.02,14.58
20-10-2018 09:00,30.33,524.5,240,34.18,426.75,None,236.5,0.45,122.28,20.45
20-10-2018 10:00,32.23,430.25,190.5,30.47,431.3,None,173.78,0.53,104.05,46.63
20-10-2018 11:00,34,376.75,157.75,26.53,431.17,None,243.5,0.5,144.2,48.28
20-10-2018 12:00,34.33,373,142,24.02,432.1,None,242.6,0.7,124.7,61.5
20-10-2018 13:00,34.95,255.25,96.25,18.92,419.6,None,245.3,0.63,113.82,55.25
20-10-2018 14:00,33.95,189,72.5,22.7,414.1,None,223.65,0.55,107.73,80.6
20-10-2018 15:00,32.43,246.25,91.5,25.02,387.42,None,234.5,0.48,127.82,64.42
20-10-2018 16:00,30.95,262.75,94.75,24.23,342.93,None,239.3,0.43,137.37,34.03
20-10-2018 17:00,29.3,269.5,85,26.15,121.62,None,98.65,0.3,135.42,18.43
20-10-2018 18:00,27.55,377.75,107,31.35,13.02,None,101.3,0.3,144.73,25.6
20-10-2018 19:00,26.68,599.5,168.5,34.75,12.87,None,81.38,0.3,155.38,26.67
20-10-2018 20:00,26.1,680.5,257.5,36.9,12.95,None,147.13,0.3,147.77,16.38
20-10-2018 21:00,25.6,701.25,316.75,36.5,12.95,None,193.12,0.33,140.15,10.33
20-10-2018 22:00,25.1,521,305.5,36.87,12.95,None,123.22,0.3,125.75,10
20-10-2018 23:00,24.8,498.25,306.75,35.97,13.1,None,182.55,0.33,117.9,9.4
21-10-2018 00:00,23.85,526.5,271.75,38.7,12.9,None,140.12,0.3,127.15,11.25
21-10-2018 01:00,23.35,471.75,283,41,12.95,None,153,0.3,86.65,12.4
21-10-2018 02:00,23.17,492.25,305,41.52,12.85,None,186.15,0.33,58.2,10.62
21-10-2018 03:00,22.4,490.75,310.5,43.93,12.87,None,125.65,0.35,69.85,10.65
21-10-2018 04:00,22.15,457.5,274.25,45,13.03,None,165,0.55,75.35,14.12
21-10-2018 05:00,21.65,377,221.25,47.5,13.1,None,162.18,0.35,79.93,131.88
21-10-2018 06:00,21.45,391.25,214,50.05,92.28,None,166.48,0.3,97.5,47.37
21-10-2018 07:00,23.5,465.5,220.75,49,376.22,None,145.83,0.33,98.75,15.02
21-10-2018 08:00,26.75,500.5,212.5,39.05,411.25,None,230.7,0.65,99.97,9.75
21-10-2018 09:00,30.15,400.75,160.75,34.23,424.4,None,215.9,0.48,120.8,19.22
21-10-2018 10:00,31.43,392.5,171,32.05,431.5,None,279.2,1,131.85,22.9
21-10-2018 11:00,31.7,349.25,124,28.43,431.9,None,274.8,1.22,121.03,26.25
21-10-2018 12:00,31.97,239.75,79.25,29.75,432.22,None,240.75,0.87,105.9,34.43
21-10-2018 13:00,31.65,257.25,96.5,30.25,421.62,None,253.67,1.1,102.33,47.7
21-10-2018 14:00,31.65,241.25,90.25,30.12,421.57,None,253.72,0.95,94.77,53.18
21-10-2018 15:00,31.15,212.75,79.25,26.9,392.2,None,262.25,1.3,97.18,47.68
21-10-2018 16:00,29.92,195.25,62.75,27.47,338.15,None,274.38,0.88,110.43,34.3
21-10-2018 17:00,28.07,204,67.25,29.12,118.48,None,241.25,0.33,118.58,16.68
21-10-2018 18:00,26.45,304.75,83.25,34.27,13.1,None,254.15,0.3,152.1,8.58
21-10-2018 19:00,25.33,467.5,118.25,39.23,12.87,None,222.45,0.3,147.8,11.35
21-10-2018 20:00,24.3,467.25,154.5,44.55,12.92,None,241.9,0.3,179.85,10.4
21-10-2018 21:00,24.35,577.25,204.5,45.6,13.05,None,292.2,0.3,187.87,8.73
21-10-2018 22:00,24.55,529.25,217,40.8,13.05,None,287.18,0.5,149.75,7.2
21-10-2018 23:00,24.2,450.75,195.25,37.52,13.02,None,243.78,0.35,96.92,7.08
22-10-2018 00:00,23.05,366.25,195.75,40.8,13.05,None,219.73,0.33,100.9,5.95
22-10-2018 01:00,22,395,200.5,43.7,12.8,None,234.85,0.3,100.73,9
22-10-2018 02:00,20.68,395.75,183.75,48.47,12.9,None,226.22,0.3,113.7,6.95
22-10-2018 03:00,19.97,383.25,170.25,52.15,12.8,None,253.25,0.3,120.2,8.32
22-10-2018 04:00,19.65,359,181.25,53.65,12.95,None,227.35,0.3,111.22,8.92
22-10-2018 05:00,19.65,354.25,167,54.93,13.1,None,248.28,0.3,116.7,7.48
22-10-2018 06:00,19.5,398.5,170.75,57.53,86.27,None,267.98,0.3,98.02,5.62
22-10-2018 07:00,21.78,380.25,182,55.3,382.08,None,269.17,0.3,91.95,5.07
22-10-2018 08:00,25.93,371.25,None,40.7,423.68,None,279.98,0.83,115.55,7.23
22-10-2018 09:00,28.5,391,None,35.7,434.72,None,280.27,0.65,128.65,13.27
22-10-2018 10:00,30.12,406.25,None,32.5,439.95,None,287.17,1.22,150.57,32.58
22-10-2018 11:00,31.2,396.75,None,29.05,443.87,None,279.6,1.67,131.28,41.83
22-10-2018 12:00,31.72,343.5,93,27.62,441.9,None,282.2,2,96.45,52.5
22-10-2018 13:00,31.7,349.5,84.5,24.9,430.88,None,279.85,2.12,86.88,52.88
22-10-2018 14:00,31.55,302,60.25,25.3,423.9,None,280.48,1.82,85.45,60.5
22-10-2018 15:00,30.67,220.25,64,25.62,392.35,None,282.6,1.75,83.6,64.18
22-10-2018 16:00,29.7,203.25,None,28.15,335.35,None,286.8,1.35,101.68,49.07
22-10-2018 17:00,28.43,229.5,81,32.88,121.57,None,287.33,0.63,136.35,23.6
22-10-2018 18:00,26.8,317.25,89.75,37.85,12.95,None,271.4,0.3,158.92,8.02
22-10-2018 19:00,25.3,431.25,119.25,42.38,12.78,None,245.65,0.3,169.25,7.35
22-10-2018 20:00,24.38,441.25,133.75,45.65,12.92,None,256.7,0.3,183.53,7.07
22-10-2018 21:00,23.55,498.75,155.75,48.33,12.75,None,235.6,0.3,174.2,6.4
22-10-2018 22:00,22.95,617.5,188.75,50.38,12.88,None,229.15,0.3,188.62,7.75
22-10-2018 23:00,22.45,740,214.25,52.33,12.8,None,229.4,0.3,180.45,9.47
23-10-2018 00:00,22.25,586.75,201,51.8,12.75,None,215.05,0.3,150.97,9.9
23-10-2018 01:00,21.78,612.25,193,52.6,12.73,None,259.23,0.3,119.9,8.6
23-10-2018 02:00,21,723.5,187,54.73,12.78,None,250.35,0.3,112.1,8.25
23-10-2018 03:00,20.75,479.75,185.25,54.3,12.73,None,250.67,0.33,100.35,6.95
23-10-2018 04:00,20.2,387.5,167.25,53.8,12.77,None,275,0.3,95.1,5.47
23-10-2018 05:00,19.85,287,124,51.93,12.93,None,230.33,0.3,108.48,5.23
23-10-2018 06:00,19.88,355.25,111.25,51.8,102.98,None,232.58,0.3,110.45,5.5
23-10-2018 07:00,22.98,370.25,117,46.23,376.95,None,243.5,0.3,118.73,5.2
23-10-2018 08:00,27.82,383.25,119.25,37.25,419.5,None,277.28,0.33,125.47,6.7
23-10-2018 09:00,29.82,421.75,133.25,32.5,429.95,None,280.9,0.3,140.28,11.4
23-10-2018 10:00,31.58,390.5,124.5,29.75,434.38,None,273.25,0.45,149.67,22.5
23-10-2018 11:00,32.67,359,113.5,28.47,435.7,None,254.58,0.6,165.73,37.53
23-10-2018 12:00,33.23,338.75,108.5,26.8,434.67,None,246.8,0.75,135.95,56.18
23-10-2018 13:00,33.45,302.75,97.75,24.35,423.27,None,246.92,0.65,117.3,94.2
23-10-2018 14:00,33.1,298.5,96.75,22.65,416.38,None,278.5,0.73,144.72,81.92
23-10-2018 15:00,31.92,299.25,92.25,23.67,390.58,None,286.6,0.9,133.43,63.65
23-10-2018 16:00,30.65,286.5,83,25.35,330.93,None,289.78,0.68,131.35,32.77
23-10-2018 17:00,28.82,334.75,89.25,29.55,108.08,None,214.35,0.3,148.8,11.52
23-10-2018 18:00,26.6,406.25,94.25,35.15,12.82,None,73.45,0.3,130.97,12.77
23-10-2018 19:00,25.72,416,123.25,39.22,12.77,None,81.25,0.3,141.68,10.88
23-10-2018 20:00,24.65,548,221.25,44.73,12.98,None,70.95,0.3,153.48,13.32
23-10-2018 21:00,23.87,744.25,387.25,48.65,12.9,None,54.7,0.3,173.73,13.18
23-10-2018 22:00,23.45,867.25,409.5,50.33,13.05,None,98.03,0.3,171.45,26.88
23-10-2018 23:00,22.25,879.75,321.5,54.48,12.97,None,246.3,0.3,183.45,112.6
24-10-2018 00:00,21.87,887,316.75,55.55,12.78,None,166.08,0.3,130.75,88.3
24-10-2018 01:00,21.18,658,220.25,58,12.77,None,228.5,0.3,133.92,88.5
24-10-2018 02:00,20.92,758.5,235,60.78,12.8,None,233.95,0.3,143,158.9
24-10-2018 03:00,20.38,649.25,252,64.17,12.65,None,202.55,0.3,122.52,None
24-10-2018 04:00,19.87,604.5,259.5,64.67,12.97,None,260.75,0.3,132.15,119.68
24-10-2018 05:00,20.17,603,259.75,63.9,12.92,None,242.27,0.3,136.83,59.42
24-10-2018 06:00,20.3,498,244,64.1,107.7,None,180.93,0.3,143.65,52.68
24-10-2018 07:00,23.25,552.5,235.5,57.5,383.55,None,191.15,0.3,145.2,43.3
24-10-2018 08:00,27.18,662,230,44.47,414.58,None,183.3,0.38,191.02,26.88
24-10-2018 09:00,29.2,524.25,265,40.7,425.35,None,165.57,0.53,258.4,40.28
24-10-2018 10:00,30.17,616.25,316.5,41.05,429.35,None,201.75,0.45,260.17,61.78
24-10-2018 11:00,31.9,649.5,332,35.07,425.75,None,213.35,0.3,234.05,79.73
24-10-2018 12:00,32.38,534.25,266,29.82,423.18,None,190.57,0.53,174.98,123.77
24-10-2018 13:00,32.5,379.25,167.5,27.32,419.35,None,191.9,0.6,114,179.75
24-10-2018 14:00,32.6,289.25,118.5,26.38,409.65,None,178.67,0.5,141.8,132.6
24-10-2018 15:00,31.75,364.75,129,26.17,386.97,None,144.5,0.45,148.48,96.78
24-10-2018 16:00,30.5,539.5,127.5,26.42,330.7,None,82.27,0.55,158.5,43.55
24-10-2018 17:00,28.75,388.25,131.75,30.8,86.87,None,71.77,0.3,185.25,20.58
24-10-2018 18:00,27.22,488.75,165,35.18,12.8,None,69.15,0.3,186.72,52.15
24-10-2018 19:00,26.2,563,186,38.95,12.8,None,76,0.3,173.85,71.33
24-10-2018 20:00,25.05,543.75,None,43.45,12.93,None,171.05,0.3,177.5,31.5
24-10-2018 21:00,24.72,526.5,157,43.78,12.97,None,65.9,0.3,147.5,13.65
24-10-2018 22:00,23.38,432.25,165.75,47.93,12.95,None,61.85,0.3,141.35,14.97
24-10-2018 23:00,22.62,493.25,186.5,49.4,12.95,None,99.68,0.33,124.2,29.23
25-10-2018 00:00,21.55,449.5,181,52.73,12.8,None,155.2,0.3,142.52,89.7
25-10-2018 01:00,20.5,598.75,223,58.25,12.83,None,178.1,0.3,162.65,None
25-10-2018 02:00,19.9,763.75,236.75,61.7,12.7,None,106.27,0.3,120.9,None
25-10-2018 03:00,19.53,431.5,209,63.38,12.72,None,226.17,0.3,120.83,None
25-10-2018 04:00,18.97,482.75,245.25,65.85,12.93,None,231.8,0.3,129.33,None
25-10-2018 05:00,18.88,490.75,245.5,67.48,12.95,None,175.18,0.3,143.45,189.4
